basin,year,site,country,latitude,longitude,eqr,urb.full,crop.full,tree.full,temp.change
FI01,2013,119000051,finland,62.76245154,30.03605426,0.815641261,0,0.00079713,0.954962136,0.040852802
FI01,2013,119000048,finland,63.72762108,26.37874499,0.931043886,0,0.124454783,0.821750509,0.040852802
FI01,2013,119000046,finland,62.64031191,31.28599706,0.795733063,0,0.00254012,0.784424535,0.040852802
FI01,2013,119000039,finland,63.09485968,31.03444171,1.00001,0,0,0.868467852,0.040852802
FI01,2014,119000049,finland,63.67398233,26.57460379,0.540324899,0,0.141155912,0.771729985,0.040852802
FI01,2014,119000039,finland,63.09485968,31.03444171,1.00001,0,0,0.865253078,0.040852802
FI01,2014,119000048,finland,63.72762108,26.37874499,0.889163901,0,0.127362605,0.816225647,0.040852802
FI01,2014,119000051,finland,62.76245154,30.03605426,0.910154159,0,0.00079713,0.954962136,0.040852802
FI01,2014,119000046,finland,62.64031191,31.28599706,0.73126598,0,0.00254012,0.783499065,0.040852802
FI01,2015,119000051,finland,62.76245154,30.03605426,0.974516471,0,0.00079713,0.954962136,0.040852802
FI01,2015,119000049,finland,63.67398233,26.57460379,0.804150064,0,0.141155912,0.771729985,0.040852802
FI01,2015,119000048,finland,63.72762108,26.37874499,0.95980393,0,0.127362605,0.816225647,0.040852802
FI01,2015,119000039,finland,63.09485968,31.03444171,0.834022249,0,0,0.865253078,0.040852802
FI01,2015,119000046,finland,62.64031191,31.28599706,0.764367744,0,0.00254012,0.783499065,0.040852802
FI01,2016,119000051,finland,62.76245154,30.03605426,1.00001,0,0.00079713,0.954962136,0.040852802
FI01,2016,119000048,finland,63.72762108,26.37874499,0.885041299,0,0.129979645,0.812445478,0.040852802
FI01,2016,119000046,finland,62.64031191,31.28599706,0.709748144,0,0.00254012,0.783085557,0.040852802
FI01,2016,119000049,finland,63.67398233,26.57460379,0.78423396,0,0.144391949,0.768040904,0.040852802
FI01,2016,119000039,finland,63.09485968,31.03444171,0.966496432,0,0,0.864911081,0.040852802
FI01,2017,119000051,finland,62.76245154,30.03605426,0.906044064,0,0.00079713,0.954962136,0.040852802
FI01,2017,119000048,finland,63.72762108,26.37874499,0.88933742,0,0.135213725,0.803722012,0.040852802
FI01,2017,119000049,finland,63.67398233,26.57460379,0.952289979,0,0.15157595,0.759562488,0.040852802
FI01,2017,119000046,finland,62.64031191,31.28599706,0.843076786,0,0.00254012,0.782947721,0.040852802
FI01,2017,119000039,finland,63.09485968,31.03444171,0.886853486,0,0,0.864500684,0.040852802
FI01,2018,119000049,finland,63.67398233,26.57460379,0.481560475,0,0.157983302,0.750242703,0.040852802
FI01,2018,119000048,finland,63.72762108,26.37874499,0.266368473,0,0.138703111,0.79819715,0.040852802
FI01,2018,119000039,finland,63.09485968,31.03444171,1.00001,0,0,0.857729138,0.040852802
FI01,2018,119000046,finland,62.64031191,31.28599706,0.757934655,0,0.002599193,0.7741656,0.040852802
FI01,2018,119000051,finland,62.76245154,30.03605426,0.954699914,0,0.00079713,0.954962136,0.040852802
FI02,2000,119000001,finland,66.335013,29.334205,1.00001,0,0,0.894736842,0.085906683
FI02,2000,119000010,finland,66.216611,29.391159,0.968837836,0,0,0.895833333,0.085906683
FI02,2000,119000002,finland,66.223412,29.128373,0.901421773,0,0,0.844850065,0.085906683
FI02,2000,119000005,finland,66.207575,29.163472,1.00001,0,0,0.961538462,0.085906683
FI02,2000,119000003,finland,66.382179,29.426609,0.959755106,0,0,0.959051724,0.085906683
FI02,2000,119000004,finland,66.381838,29.579633,1.00001,0.017964072,0,0.94011976,0.085906683
FI02,2000,119000007,finland,66.379146,29.423721,1.00001,0,0,0.926130099,0.085906683
FI02,2000,119000008,finland,66.191183,29.13634,0.825977359,0,0,0.857142857,0.085906683
FI02,2000,119000006,finland,66.212673,29.401541,1.00001,0,0,0.89626556,0.085906683
FI02,2000,119000009,finland,66.337734,29.518193,0.59961499,0.008,0,0.978666667,0.085906683
FI02,2001,119000002,finland,66.223412,29.128373,0.833336667,0,0,0.844850065,0.085906683
FI02,2001,119000007,finland,66.379146,29.423721,0.87167,0,0,0.936052922,0.085906683
FI02,2001,119000005,finland,66.207575,29.163472,0.93334,0,0,0.961538462,0.085906683
FI02,2001,119000008,finland,66.191183,29.13634,0.828574762,0,0,0.857142857,0.085906683
FI02,2001,119000004,finland,66.381838,29.579633,1.00001,0.017964072,0,0.94011976,0.085906683
FI02,2001,119000009,finland,66.337734,29.518193,0.901421773,0.008,0,0.978666667,0.085906683
FI02,2001,119000010,finland,66.216611,29.391159,0.776164975,0,0,0.895833333,0.085906683
FI02,2001,119000003,finland,66.382179,29.426609,0.901421773,0,0,0.965517241,0.085906683
FI02,2001,119000006,finland,66.212673,29.401541,1.00001,0,0,0.89626556,0.085906683
FI02,2001,119000001,finland,66.335013,29.334205,0.895244762,0,0,0.894736842,0.085906683
FI02,2002,119000009,finland,66.337734,29.518193,0.93334,0.008,0,0.978666667,0.085906683
FI02,2002,119000004,finland,66.381838,29.579633,0.93334,0.017964072,0,0.94011976,0.085906683
FI02,2002,119000007,finland,66.379146,29.423721,1.00001,0,0,0.936052922,0.085906683
FI02,2002,119000005,finland,66.207575,29.163472,0.945044735,0,0,0.961538462,0.085906683
FI02,2002,119000006,finland,66.212673,29.401541,0.93812609,0,0,0.89626556,0.085906683
FI02,2002,119000002,finland,66.223412,29.128373,0.674568365,0,0,0.844850065,0.085906683
FI02,2002,119000003,finland,66.382179,29.426609,0.916186939,0,0,0.965517241,0.085906683
FI02,2002,119000001,finland,66.335013,29.334205,0.825977359,0,0,0.894736842,0.085906683
FI02,2002,119000010,finland,66.216611,29.391159,0.69461055,0,0,0.895833333,0.085906683
FI02,2002,119000008,finland,66.191183,29.13634,0.817077944,0,0,0.857142857,0.085906683
FI02,2003,119000004,finland,66.381838,29.579633,0.895244762,0.017964072,0,0.94011976,0.085906683
FI02,2003,119000001,finland,66.335013,29.334205,1.00001,0,0,0.894736842,0.085906683
FI02,2003,119000007,finland,66.379146,29.423721,1.00001,0,0,0.936052922,0.085906683
FI02,2003,119000003,finland,66.382179,29.426609,0.989484863,0,0,0.965517241,0.085906683
FI02,2003,119000006,finland,66.212673,29.401541,1.00001,0,0,0.908713693,0.085906683
FI02,2003,119000009,finland,66.337734,29.518193,0.746307368,0.008,0,0.978666667,0.085906683
FI02,2003,119000010,finland,66.216611,29.391159,1.00001,0,0,0.895833333,0.085906683
FI02,2003,119000008,finland,66.191183,29.13634,0.954922613,0,0,0.857142857,0.085906683
FI02,2003,119000005,finland,66.207575,29.163472,0.952562925,0,0,0.961538462,0.085906683
FI02,2003,119000002,finland,66.223412,29.128373,0.991673333,0,0,0.844850065,0.085906683
FI02,2004,119000003,finland,66.382179,29.426609,1.00001,0,0,0.965517241,0.085906683
FI02,2004,119000004,finland,66.381838,29.579633,0.93334,0.017964072,0,0.94011976,0.085906683
FI02,2004,119000005,finland,66.207575,29.163472,1.00001,0,0,0.961538462,0.085906683
FI02,2004,119000008,finland,66.191183,29.13634,0.895244762,0,0,0.857142857,0.085906683
FI02,2004,119000006,finland,66.212673,29.401541,0.991673333,0,0,0.954356846,0.085906683
FI02,2004,119000002,finland,66.223412,29.128373,0.911981435,0,0,0.844850065,0.085906683
FI02,2004,119000010,finland,66.216611,29.391159,1.00001,0,0,0.90625,0.085906683
FI02,2004,119000001,finland,66.335013,29.334205,1.00001,0,0,0.894736842,0.085906683
FI02,2004,119000009,finland,66.337734,29.518193,0.991673333,0.008,0,0.978666667,0.085906683
FI02,2004,119000007,finland,66.379146,29.423721,1.00001,0,0,0.936052922,0.085906683
FI02,2005,119000002,finland,66.223412,29.128373,0.841320025,0,0,0.844850065,0.085906683
FI02,2005,119000007,finland,66.379146,29.423721,1.00001,0,0,0.936052922,0.085906683
FI02,2005,119000010,finland,66.216611,29.391159,0.89758162,0,0,0.90625,0.085906683
FI02,2005,119000003,finland,66.382179,29.426609,0.929036686,0,0,0.965517241,0.085906683
FI02,2005,119000004,finland,66.381838,29.579633,1.00001,0.017964072,0,0.94011976,0.085906683
FI02,2005,119000009,finland,66.337734,29.518193,0.901421773,0.008,0,0.978666667,0.085906683
FI02,2005,119000005,finland,66.207575,29.163472,1.00001,0,0,0.961538462,0.085906683
FI02,2005,119000001,finland,66.335013,29.334205,0.895244762,0,0,0.894736842,0.085906683
FI02,2005,119000006,finland,66.212673,29.401541,0.93058844,0,0,0.954356846,0.085906683
FI02,2005,119000008,finland,66.191183,29.13634,0.73714619,0,0,0.857142857,0.085906683
FI02,2006,119000005,finland,66.207575,29.163472,0.771050527,0,0,0.961538462,0.085906683
FI02,2006,119000009,finland,66.337734,29.518193,0.591863312,0.008,0,0.978666667,0.085906683
FI02,2006,119000002,finland,66.223412,29.128373,0.834755106,0,0,0.844850065,0.085906683
FI02,2006,119000004,finland,66.381838,29.579633,0.895244762,0.017964072,0,0.94011976,0.085906683
FI02,2006,119000006,finland,66.212673,29.401541,0.922579837,0,0,0.954356846,0.085906683
FI02,2006,119000010,finland,66.216611,29.391159,0.538793308,0,0,0.90625,0.085906683
FI02,2006,119000003,finland,66.382179,29.426609,0.895836667,0,0,0.974137931,0.085906683
FI02,2006,119000001,finland,66.335013,29.334205,1.00001,0,0,0.894736842,0.085906683
FI02,2006,119000008,finland,66.191183,29.13634,0.451425743,0,0,0.857142857,0.085906683
FI02,2006,119000007,finland,66.379146,29.423721,1.00001,0,0,0.940463065,0.085906683
FI02,2007,119000004,finland,66.381838,29.579633,0.93334,0.017964072,0,0.94011976,0.085906683
FI02,2007,119000006,finland,66.212673,29.401541,0.991673333,0,0,0.954356846,0.085906683
FI02,2007,119000009,finland,66.337734,29.518193,0.962506667,0.008,0,0.978666667,0.085906683
FI02,2007,119000003,finland,66.382179,29.426609,1.00001,0,0,0.974137931,0.085906683
FI02,2007,119000001,finland,66.335013,29.334205,0.93334,0,0,0.894736842,0.085906683
FI02,2007,119000010,finland,66.216611,29.391159,0.975719055,0,0,0.90625,0.085906683
FI02,2007,119000008,finland,66.191183,29.13634,1.00001,0,0,0.857142857,0.085906683
FI02,2007,119000002,finland,66.223412,29.128373,0.830615803,0,0,0.844850065,0.085906683
FI02,2007,119000005,finland,66.207575,29.163472,1.00001,0,0,0.961538462,0.085906683
FI02,2007,119000007,finland,66.379146,29.423721,0.916673333,0,0,0.940463065,0.085906683
FI02,2008,119000004,finland,66.381838,29.579633,0.93334,0.017964072,0,0.94011976,0.085906683
FI02,2008,119000003,finland,66.382179,29.426609,0.945645181,0,0,0.974137931,0.085906683
FI02,2008,119000010,finland,66.216611,29.391159,1.00001,0,0,0.90625,0.085906683
FI02,2008,119000008,finland,66.191183,29.13634,0.895244762,0,0,0.857142857,0.085906683
FI02,2008,119000001,finland,66.335013,29.334205,1.00001,0,0,0.894736842,0.085906683
FI02,2008,119000005,finland,66.207575,29.163472,1.00001,0,0,0.961538462,0.085906683
FI02,2008,119000007,finland,66.379146,29.423721,1.00001,0,0,0.940463065,0.085906683
FI02,2008,119000009,finland,66.337734,29.518193,0.968091773,0.008,0,0.978666667,0.085906683
FI02,2008,119000002,finland,66.223412,29.128373,1.00001,0,0,0.844850065,0.085906683
FI02,2008,119000006,finland,66.212673,29.401541,0.991673333,0,0,0.954356846,0.085906683
FI02,2009,119000003,finland,66.382179,29.426609,1.00001,0,0,0.974137931,0.085906683
FI02,2009,119000005,finland,66.207575,29.163472,1.00001,0,0,0.961538462,0.085906683
FI02,2009,119000010,finland,66.216611,29.391159,1.00001,0,0,0.90625,0.085906683
FI02,2009,119000006,finland,66.212673,29.401541,1.00001,0,0,0.954356846,0.085906683
FI02,2009,119000002,finland,66.223412,29.128373,1.00001,0,0,0.844850065,0.085906683
FI02,2009,119000007,finland,66.379146,29.423721,1.00001,0,0,0.953693495,0.085906683
FI02,2009,119000008,finland,66.191183,29.13634,0.98828076,0,0,0.857142857,0.085906683
FI02,2009,119000001,finland,66.335013,29.334205,0.93334,0,0,0.894736842,0.085906683
FI02,2009,119000004,finland,66.381838,29.579633,1.00001,0.017964072,0,0.94011976,0.085906683
FI02,2009,119000009,finland,66.337734,29.518193,1.00001,0.008,0,0.978666667,0.085906683
FI02,2010,119000004,finland,66.381838,29.579633,1.00001,0.017964072,0,0.94011976,0.085906683
FI02,2010,119000002,finland,66.223412,29.128373,0.991673333,0,0,0.844850065,0.085906683
FI02,2010,119000010,finland,66.216611,29.391159,0.916662104,0,0,0.90625,0.085906683
FI02,2010,119000001,finland,66.335013,29.334205,0.864072597,0,0,0.894736842,0.085906683
FI02,2010,119000009,finland,66.337734,29.518193,0.968091773,0.008,0,0.978666667,0.085906683
FI02,2010,119000005,finland,66.207575,29.163472,0.946807597,0,0,0.961538462,0.085906683
FI02,2010,119000003,finland,66.382179,29.426609,0.927162377,0,0,0.974137931,0.085906683
FI02,2010,119000006,finland,66.212673,29.401541,1.00001,0,0,0.954356846,0.085906683
FI02,2010,119000007,finland,66.379146,29.423721,1.00001,0,0,0.953693495,0.085906683
FI02,2010,119000008,finland,66.191183,29.13634,0.918599286,0,0,0.857142857,0.085906683
FI02,2011,119000009,finland,66.337734,29.518193,1.00001,0.008,0,0.978666667,0.085906683
FI02,2011,119000006,finland,66.212673,29.401541,1.00001,0,0,0.950207469,0.085906683
FI02,2011,119000003,finland,66.382179,29.426609,1.00001,0,0,0.974137931,0.085906683
FI02,2011,119000001,finland,66.335013,29.334205,0.864072597,0,0,0.894736842,0.085906683
FI02,2011,119000002,finland,66.223412,29.128373,1.00001,0,0,0.844850065,0.085906683
FI02,2011,119000005,finland,66.207575,29.163472,1.00001,0,0,0.961538462,0.085906683
FI02,2011,119000008,finland,66.191183,29.13634,1.00001,0,0,0.857142857,0.085906683
FI02,2011,119000004,finland,66.381838,29.579633,0.93334,0.017964072,0,0.94011976,0.085906683
FI02,2011,119000010,finland,66.216611,29.391159,0.922789392,0,0,0.90625,0.085906683
FI02,2011,119000007,finland,66.379146,29.423721,1.00001,0,0,0.953693495,0.085906683
FI02,2012,119000003,finland,66.382179,29.426609,1.00001,0,0,0.974137931,0.085906683
FI02,2012,119000001,finland,66.335013,29.334205,0.93334,0,0,0.894736842,0.085906683
FI02,2012,119000010,finland,66.216611,29.391159,1.00001,0,0,0.90625,0.085906683
FI02,2012,119000008,finland,66.191183,29.13634,1.00001,0,0,0.857142857,0.085906683
FI02,2012,119000009,finland,66.337734,29.518193,1.00001,0.008,0,0.978666667,0.085906683
FI02,2012,119000005,finland,66.207575,29.163472,1.00001,0,0,0.961538462,0.085906683
FI02,2012,119000006,finland,66.212673,29.401541,1.00001,0,0,0.950207469,0.085906683
FI02,2012,119000004,finland,66.381838,29.579633,1.00001,0.017964072,0,0.94011976,0.085906683
FI02,2012,119000007,finland,66.379146,29.423721,1.00001,0,0,0.953693495,0.085906683
FI02,2012,119000002,finland,66.223412,29.128373,1.00001,0,0,0.844850065,0.085906683
FI02,2013,119000010,finland,66.216611,29.391159,0.905954428,0,0,0.90625,0.085906683
FI02,2013,119000005,finland,66.207575,29.163472,1.00001,0,0,0.961538462,0.085906683
FI02,2013,119000008,finland,66.191183,29.13634,0.93334,0,0,0.857142857,0.085906683
FI02,2013,119000001,finland,66.335013,29.334205,1.00001,0,0,0.894736842,0.085906683
FI02,2013,119000002,finland,66.223412,29.128373,0.93581739,0,0,0.844850065,0.085906683
FI02,2013,119000007,finland,66.379146,29.423721,1.00001,0,0,0.958103638,0.085906683
FI02,2013,119000003,finland,66.382179,29.426609,1.00001,0,0,0.974137931,0.085906683
FI02,2013,119000006,finland,66.212673,29.401541,1.00001,0,0,0.950207469,0.085906683
FI02,2013,119000004,finland,66.381838,29.579633,1.00001,0.017964072,0,0.94011976,0.085906683
FI02,2013,119000009,finland,66.337734,29.518193,0.978814536,0.008,0,0.978666667,0.085906683
FI02,2014,119000002,finland,66.223412,29.128373,0.962506667,0,0,0.844850065,0.085906683
FI02,2014,119000005,finland,66.207575,29.163472,0.898479864,0,0,0.961538462,0.085906683
FI02,2014,119000003,finland,66.382179,29.426609,0.86667,0,0,0.974137931,0.085906683
FI02,2014,119000004,finland,66.381838,29.579633,1.00001,0.017964072,0,0.94011976,0.085906683
FI02,2014,119000007,finland,66.379146,29.423721,1.00001,0,0,0.958103638,0.085906683
FI02,2014,119000008,finland,66.191183,29.13634,0.869282546,0,0,0.857142857,0.085906683
FI02,2014,119000006,finland,66.212673,29.401541,1.00001,0,0,0.950207469,0.085906683
FI02,2014,119000009,finland,66.337734,29.518193,0.86667,0.008,0,0.978666667,0.085906683
FI02,2014,119000001,finland,66.335013,29.334205,0.902167836,0,0,0.894736842,0.085906683
FI02,2014,119000010,finland,66.216611,29.391159,0.864072597,0,0,0.90625,0.085906683
FR01,1994,100000165,france,45.2703454,0.289430831,0.647058824,0.001245189,0.538148064,0.328673308,0.045627228
FR01,1994,100000171,france,44.83965925,0.332785047,NA,0.003035641,0.218051026,0.465446584,0.045627228
FR01,1994,100000170,france,45.34794396,0.951272967,0.764705882,0.001592357,0.40697983,0.236332272,0.045627228
FR01,1994,100000167,france,45.02976465,0.246702472,0.529411765,0.003577818,0.445084433,0.343726041,0.045627228
FR01,1994,100000166,france,45.47133947,0.722462774,0.941176471,0,0.094017094,0.88034188,0.045627228
FR01,1994,100000168,france,45.17203451,0.593129465,0.588235294,0.004689785,0.433280918,0.288890728,0.045627228
FR01,1995,100000166,france,45.47133947,0.722462774,0.941176471,0,0.094017094,0.88034188,0.045627228
FR01,1995,100000171,france,44.83965925,0.332785047,NA,0.003123031,0.218621359,0.468647806,0.045627228
FR01,1995,100000167,france,45.02976465,0.246702472,0.588235294,0.003617134,0.445949399,0.342015766,0.045627228
FR01,1995,100000165,france,45.2703454,0.289430831,0.823529412,0.001245189,0.543525017,0.320805977,0.045627228
FR01,1995,100000170,france,45.34794396,0.951272967,0.882352941,0.001592357,0.408306794,0.230759023,0.045627228
FR01,1995,100000168,france,45.17203451,0.593129465,0.647058824,0.004717372,0.434329223,0.286821705,0.045627228
FR01,1996,100000167,france,45.02976465,0.246702472,0.705882353,0.003695768,0.445949399,0.342212349,0.045627228
FR01,1996,100000168,france,45.17203451,0.593129465,0.823529412,0.004827719,0.434329223,0.287097575,0.045627228
FR01,1996,100000166,france,45.47133947,0.722462774,0.941176471,0,0.094017094,0.88034188,0.045627228
FR01,1996,100000165,france,45.2703454,0.289430831,0.823529412,0.001245189,0.543525017,0.321654969,0.045627228
FR01,1996,100000171,france,44.83965925,0.332785047,NA,0.003187423,0.218616759,0.47132009,0.045627228
FR01,1996,100000170,france,45.34794396,0.951272967,0.941176471,0.001592357,0.408306794,0.230759023,0.045627228
FR01,1997,100000170,france,45.34794396,0.951272967,0.941176471,0.001592357,0.408306794,0.230759023,0.045627228
FR01,1997,100000167,france,45.02976465,0.246702472,0.823529412,0.003872693,0.445792133,0.342448249,0.045627228
FR01,1997,100000166,france,45.47133947,0.722462774,0.941176471,0,0.094017094,0.88034188,0.045627228
FR01,1997,100000171,france,44.83965925,0.332785047,NA,0.003279412,0.219476858,0.471209703,0.045627228
